group-1,07:19:18 08-11-2019,104
group-1,07:19:18 08-11-2019,104
group-1,07:19:18 08-11-2019,300
group-1,07:19:18 08-11-2019,300
group-1,07:19:18 08-11-2019,315
group-1,07:19:19 08-11-2019,45
group-1,07:19:19 08-11-2019,14
group-1,07:19:19 08-11-2019,315
group-1,07:19:19 08-11-2019,300
group-1,07:19:19 08-11-2019,284
group-1,07:19:20 08-11-2019,284
group-1,07:19:20 08-11-2019,268
group-1,07:19:20 08-11-2019,210
group-1,07:19:20 08-11-2019,210
group-1,07:19:20 08-11-2019,194
group-1,07:19:21 08-11-2019,210
group-1,07:19:21 08-11-2019,210
group-1,07:19:21 08-11-2019,194
group-1,07:19:21 08-11-2019,300
group-1,07:19:21 08-11-2019,194
group-1,07:19:22 08-11-2019,210
group-1,07:19:22 08-11-2019,210
group-1,07:19:23 08-11-2019,194
group-1,07:19:23 08-11-2019,194
group-1,07:19:23 08-11-2019,194
group-1,07:19:23 08-11-2019,194
group-1,07:19:23 08-11-2019,210
group-1,07:19:24 08-11-2019,300
group-1,07:19:24 08-11-2019,284
group-1,07:19:24 08-11-2019,284
group-1,07:19:24 08-11-2019,284
group-1,07:19:24 08-11-2019,300
group-1,07:19:25 08-11-2019,300
group-1,07:19:25 08-11-2019,210
group-1,07:19:25 08-11-2019,210
group-1,07:19:25 08-11-2019,30
group-1,07:19:25 08-11-2019,210
group-1,07:19:26 08-11-2019,210
group-1,07:19:26 08-11-2019,210
group-1,07:19:26 08-11-2019,210
group-1,07:19:26 08-11-2019,210
group-1,07:19:26 08-11-2019,210
group-1,07:19:27 08-11-2019,210
group-1,07:19:27 08-11-2019,210
group-1,07:19:27 08-11-2019,194
group-1,07:19:27 08-11-2019,210
group-1,07:19:27 08-11-2019,210
group-1,07:19:28 08-11-2019,210
group-1,07:19:28 08-11-2019,194
group-1,07:19:28 08-11-2019,210
group-1,07:19:29 08-11-2019,210
group-1,07:19:29 08-11-2019,210
group-1,07:19:30 08-11-2019,194
group-1,07:19:30 08-11-2019,210
group-1,07:19:30 08-11-2019,194
group-1,07:19:30 08-11-2019,14
group-1,07:19:31 08-11-2019,210
group-1,07:19:31 08-11-2019,210
group-1,07:19:31 08-11-2019,210
group-1,07:19:31 08-11-2019,210
group-1,07:19:31 08-11-2019,194
group-1,07:19:32 08-11-2019,210
group-1,07:19:33 08-11-2019,300
group-1,07:19:33 08-11-2019,210
group-1,07:19:33 08-11-2019,210
group-1,07:19:34 08-11-2019,210
group-1,07:19:34 08-11-2019,210
group-1,07:19:34 08-11-2019,210
group-1,07:19:35 08-11-2019,210
group-1,07:19:35 08-11-2019,210
group-1,07:19:35 08-11-2019,194
group-1,07:19:35 08-11-2019,194
group-1,07:19:36 08-11-2019,194
group-1,07:19:36 08-11-2019,194
group-1,07:19:36 08-11-2019,194
group-1,07:19:36 08-11-2019,194
group-1,07:19:37 08-11-2019,120
group-1,07:19:37 08-11-2019,194
group-1,07:19:38 08-11-2019,194
group-1,07:19:38 08-11-2019,194
group-1,07:19:38 08-11-2019,194
group-1,07:19:38 08-11-2019,194
group-1,07:19:38 08-11-2019,194
group-1,07:19:39 08-11-2019,194
group-1,07:19:39 08-11-2019,210
group-1,07:19:39 08-11-2019,194
group-1,07:19:39 08-11-2019,194
group-1,07:19:40 08-11-2019,194
